,level_0,index,userId,movieId,rating,timestampRating,tag,timestampTag,title,genres,titleOnly,year,genreCat,tagSentiment
2008,2150,2150,474,2664,4.0,1107271718,1950s,1138032017,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,Invasion of the Body Snatchers,1956,313,0.0
2009,2152,2152,474,2693,4.0,1048638289,Star Trek,1138032207,Trekkies (1997),Documentary,Trekkies,1997,259,0.0
2010,2153,2153,474,2710,4.0,1100291865,claims to be true,1138031976,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,"Blair Witch Project, The",1999,283,0.4215
2011,2154,2154,474,2710,4.0,1100291865,video,1138031976,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,"Blair Witch Project, The",1999,283,0.0
2012,2155,2155,474,2712,4.0,1052743131,sexuality,1138032003,Eyes Wide Shut (1999),Drama|Mystery|Thriller,Eyes Wide Shut,1999,289,0.0
2013,2157,2157,474,2717,0.5,1053021961,Ghosts,1137373633,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,Ghostbusters II,1989,220,0.0
2014,2158,2158,474,2719,1.5,1053021943,remake,1137373916,"Haunting, The (1999)",Horror|Thriller,"Haunting, The",1999,314,0.0
2015,2159,2159,474,2723,4.5,1100119885,superhero,1137205533,Mystery Men (1999),Action|Comedy|Fantasy,Mystery Men,1999,50,0.0
2016,2160,2160,474,2726,4.5,1090241137,heist,1137205507,"Killing, The (1956)",Crime|Film-Noir,"Killing, The",1956,248,0.0
2017,2161,2161,474,2728,4.0,1137520886,crucifixion,1137520905,Spartacus (1960),Action|Drama|Romance|War,Spartacus,1960,75,0.0
2018,2162,2162,474,2728,4.0,1137520886,Rome,1137520896,Spartacus (1960),Action|Drama|Romance|War,Spartacus,1960,75,0.0
2019,2163,2163,474,2728,4.0,1137520886,slavery,1137520896,Spartacus (1960),Action|Drama|Romance|War,Spartacus,1960,75,-0.7003
2020,2164,2164,474,2745,5.0,1046978794,Missionary,1137202541,"Mission, The (1986)",Drama,"Mission, The",1986,263,0.0
2021,2165,2165,474,2745,5.0,1046978794,Priest,1137191266,"Mission, The (1986)",Drama,"Mission, The",1986,263,0.0
2022,2166,2166,474,2750,3.5,1137443244,nostalgia,1137443255,Radio Days (1987),Comedy|Drama,Radio Days,1987,205,0.0
2023,2167,2167,474,2750,3.5,1137443244,radio,1137443255,Radio Days (1987),Comedy|Drama,Radio Days,1987,205,0.0
2024,2168,2168,474,2761,4.0,1055172901,robots,1138032019,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,"Iron Giant, The",1999,108,0.0
2025,2169,2169,477,2761,4.0,1200940826,animation,1244787872,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,"Iron Giant, The",1999,108,0.0
2026,2170,2170,474,2787,2.0,1046984669,Stephen King,1137374342,Cat's Eye (1985),Horror,Cat's Eye,1985,309,0.0
2027,2171,2171,474,2791,4.0,975172982,aviation,1138031941,Airplane! (1980),Comedy,Airplane!,1980,189,0.0
2028,2172,2172,474,2791,4.0,975172982,spoof,1138031941,Airplane! (1980),Comedy,Airplane!,1980,189,0.0
2029,2173,2173,474,2797,4.0,1100291863,children,1138032265,Big (1988),Comedy|Drama|Fantasy|Romance,Big,1988,207,0.0
2030,2175,2175,474,2803,2.5,1060105625,lawyers,1137374982,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,"Pelican Brief, The",1993,243,0.0
2031,2176,2176,474,2804,4.0,978575760,Christmas,1137191720,"Christmas Story, A (1983)",Children|Comedy,"Christmas Story, A",1983,178,0.0
2032,2177,2177,474,2827,2.0,1087832804,aliens,1137374307,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,"Astronaut's Wife, The",1999,313,0.0
2033,2178,2178,474,2863,4.0,1089386751,Beatles,1138032352,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,"Hard Day's Night, A",1964,132,0.0
2034,2179,2179,474,2871,4.0,1095682854,river,1138032293,Deliverance (1972),Adventure|Drama|Thriller,Deliverance,1972,145,0.0
2035,2180,2180,474,2872,4.0,1047054300,England,1137191745,Excalibur (1981),Adventure|Fantasy,Excalibur,1981,149,0.0
2036,2181,2181,474,2872,4.0,1047054300,King Arthur,1137191745,Excalibur (1981),Adventure|Fantasy,Excalibur,1981,149,0.0
2037,2182,2182,474,2915,2.0,978575909,prostitution,1137374478,Risky Business (1983),Comedy,Risky Business,1983,189,0.0
2038,2183,2183,474,2918,4.0,1100291516,High School,1137191753,Ferris Bueller's Day Off (1986),Comedy,Ferris Bueller's Day Off,1986,189,0.0
2039,2184,2184,474,2919,4.0,1137367870,Academy award (Best Supporting Actress),1137367916,"Year of Living Dangerously, The (1982)",Drama|Romance|War,"Year of Living Dangerously, The",1982,293,0.891
2040,2185,2185,474,2919,4.0,1137367870,Indonesia,1137367916,"Year of Living Dangerously, The (1982)",Drama|Romance|War,"Year of Living Dangerously, The",1982,293,0.0
2041,2186,2186,474,2919,4.0,1137367870,journalism,1137367916,"Year of Living Dangerously, The (1982)",Drama|Romance|War,"Year of Living Dangerously, The",1982,293,0.0
2042,2187,2187,474,2927,4.0,1116853579,adultery,1138032272,Brief Encounter (1946),Drama|Romance,Brief Encounter,1946,290,0.0
2043,2188,2188,474,2935,4.0,1100291886,gambling,1138032373,"Lady Eve, The (1941)",Comedy|Romance,"Lady Eve, The",1941,229,0.0
2044,2189,2189,474,2937,4.5,1112018926,screwball,1137205550,"Palm Beach Story, The (1942)",Comedy,"Palm Beach Story, The",1942,189,-0.0516
2045,2190,2190,474,2940,4.0,1129579471,nightclub,1138032341,Gilda (1946),Drama|Film-Noir|Mystery|Romance,Gilda,1946,274,0.0
2046,2191,2191,474,2941,4.0,1120573197,island,1138032457,South Pacific (1958),Musical|Romance|War,South Pacific,1958,317,0.0
2047,2192,2192,474,2943,3.5,1138804246,Vietnam,1138804253,Indochine (1992),Drama|Romance,Indochine,1992,290,0.0
2048,2194,2194,474,2966,4.0,1104518812,brothers,1138032507,"Straight Story, The (1999)",Adventure|Drama,"Straight Story, The",1999,140,0.0
2049,2195,2195,474,2966,4.0,1104518812,lawn mower,1138032507,"Straight Story, The (1999)",Adventure|Drama,"Straight Story, The",1999,140,0.0
2050,2196,2196,474,2967,4.0,1090937488,evil children,1138038912,"Bad Seed, The (1956)",Drama|Thriller,"Bad Seed, The",1956,297,-0.6597
2051,2197,2197,474,2968,4.0,1130961887,time travel,1138032520,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,Time Bandits,1981,131,0.0
2052,2198,2198,474,2987,4.0,1004131358,live action/animation,1138032544,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,Who Framed Roger Rabbit?,1988,98,0.0
2053,2205,2205,474,3006,4.0,979179921,tobacco,1138032361,"Insider, The (1999)",Drama|Thriller,"Insider, The",1999,297,0.0
2054,2206,2206,474,3006,4.0,979179921,true story,1138032361,"Insider, The (1999)",Drama|Thriller,"Insider, The",1999,297,0.4215
2055,2207,2207,474,3011,4.0,1047054405,dance marathon,1137191967,"They Shoot Horses, Don't They? (1969)",Drama,"They Shoot Horses, Don't They?",1969,263,0.0
2056,2208,2208,474,3028,2.0,1047055117,Shakespeare,1137374544,"Taming of the Shrew, The (1967)",Comedy,"Taming of the Shrew, The",1967,189,0.0
2057,2209,2209,474,3030,4.0,1091456379,samurai,1138032553,Yojimbo (1961),Action|Adventure,Yojimbo,1961,0,0.0
2058,2210,2210,474,3039,4.0,978576105,class,1138032532,Trading Places (1983),Comedy,Trading Places,1983,189,0.0
2059,2211,2211,520,3039,5.0,1326608402,Dan Aykroyd,1326608424,Trading Places (1983),Comedy,Trading Places,1983,189,0.0
2060,2212,2212,474,3040,1.0,1047055282,camp,1137373789,Meatballs (1979),Comedy,Meatballs,1979,189,0.0
2061,2213,2213,474,3044,5.0,974668754,memory,1137202357,Dead Again (1991),Mystery|Romance|Thriller,Dead Again,1991,319,0.0
2062,2214,2214,474,3044,5.0,974668754,music,1137202357,Dead Again (1991),Mystery|Romance|Thriller,Dead Again,1991,319,0.0
2063,2215,2215,474,3071,2.5,1089387453,high school,1137375023,Stand and Deliver (1988),Comedy|Drama,Stand and Deliver,1988,205,0.0
2064,2216,2216,474,3072,5.0,978575669,New York,1137191274,Moonstruck (1987),Comedy|Romance,Moonstruck,1987,229,0.0
2065,2217,2217,474,3081,2.0,1047055085,Ichabod Crane,1137374535,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,Sleepy Hollow,1999,303,0.0
2066,2218,2218,474,3087,1.5,1053021787,christmas,1137271226,Scrooged (1988),Comedy|Fantasy|Romance,Scrooged,1988,219,0.0
2067,2219,2219,474,3087,1.5,1053021787,new york,1137271222,Scrooged (1988),Comedy|Fantasy|Romance,Scrooged,1988,219,0.0
2068,2220,2220,474,3095,4.5,1082380938,depression,1137205475,"Grapes of Wrath, The (1940)",Drama,"Grapes of Wrath, The",1940,263,-0.5719
2069,2221,2221,474,3095,4.5,1082380938,dust bowl,1137205475,"Grapes of Wrath, The (1940)",Drama,"Grapes of Wrath, The",1940,263,0.0
2070,2222,2222,474,3097,4.0,988580233,remade,1138032435,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,"Shop Around the Corner, The",1940,213,0.0
2071,2223,2223,474,3098,3.5,1146448082,baseball,1137201875,"Natural, The (1984)",Drama,"Natural, The",1984,263,0.0
2072,2224,2224,474,3098,3.5,1146448082,sports,1137201875,"Natural, The (1984)",Drama,"Natural, The",1984,263,0.0
2073,2225,2225,474,3101,4.0,1004131808,adultery,1138032312,Fatal Attraction (1987),Drama|Thriller,Fatal Attraction,1987,297,0.0
2074,2226,2226,474,3108,2.5,1063115377,homeless,1137374925,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,"Fisher King, The",1991,207,0.0
2075,2227,2227,474,3111,4.0,1094562846,racism,1138032385,Places in the Heart (1984),Drama,Places in the Heart,1984,263,-0.6249
2076,2228,2228,474,3115,4.0,1069686107,men in drag,1137191883,Flawless (1999),Drama,Flawless,1999,263,-0.2263
2077,2229,2229,474,3125,4.0,1014924099,Graham Greene,1137191874,"End of the Affair, The (1999)",Drama,"End of the Affair, The",1999,263,0.0
2078,2230,2230,474,3135,4.0,1115125983,fatherhood,1138032346,"Great Santini, The (1979)",Drama,"Great Santini, The",1979,263,0.0
2079,2231,2231,474,3147,4.0,1047054328,Stephen King,1137191901,"Green Mile, The (1999)",Crime|Drama,"Green Mile, The",1999,235,0.0
2080,2232,2232,474,3152,4.0,1137521240,black-and-white,1137521245,"Last Picture Show, The (1971)",Drama,"Last Picture Show, The",1971,263,0.0
2081,2233,2233,474,3160,5.0,974667033,L.A.,1137202527,Magnolia (1999),Drama,Magnolia,1999,263,0.0
2082,2234,2234,474,3174,4.0,1058792760,Andy Kaufman,1137191943,Man on the Moon (1999),Comedy|Drama,Man on the Moon,1999,205,0.0
2083,2235,2235,474,3175,4.0,978576150,spoof,1138032315,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Galaxy Quest,1999,136,0.0
2084,2236,2236,474,3178,2.0,1047054582,boxing,1137374389,"Hurricane, The (1999)",Drama,"Hurricane, The",1999,263,0.0
2085,2237,2237,474,3181,4.5,1094562810,Shakespeare,1137179352,Titus (1999),Drama,Titus,1999,263,0.0
2086,2238,2238,474,3210,2.0,978575888,high school,1137374381,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,Fast Times at Ridgemont High,1982,213,0.0
2087,2239,2239,474,3211,4.0,1115731236,a dingo ate my baby,1137191854,"Cry in the Dark, A (1988)",Drama,"Cry in the Dark, A",1988,263,0.0
2088,2240,2240,474,3211,4.0,1115731236,Australia,1137191854,"Cry in the Dark, A (1988)",Drama,"Cry in the Dark, A",1988,263,0.0
2089,2241,2241,474,3247,2.0,1046809604,nuns,1137374526,Sister Act (1992),Comedy|Crime,Sister Act,1992,190,0.0
2090,2242,2242,474,3258,2.5,1069686902,plastic surgery,1137375095,Death Becomes Her (1992),Comedy|Fantasy,Death Becomes Her,1992,218,0.0
2091,2243,2243,474,3259,2.5,1053021837,Ireland,1137375116,Far and Away (1992),Adventure|Drama|Romance,Far and Away,1992,143,0.0
2092,2244,2244,474,3260,4.5,1100291573,E.M. Forster,1137181368,Howards End (1992),Drama,Howards End,1992,263,0.0
2093,2245,2245,474,3263,2.0,978576366,basketball,1137374566,White Men Can't Jump (1992),Comedy|Drama,White Men Can't Jump,1992,205,0.0
2094,2246,2246,474,3270,2.5,1053021399,figure skating,1137375084,"Cutting Edge, The (1992)",Comedy|Drama|Romance,"Cutting Edge, The",1992,213,0.0
2095,2247,2247,474,3273,4.0,975173316,slasher,1138032428,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,Scream 3,2000,222,0.0
2096,2248,2248,474,3273,4.0,975173316,spoof,1138032428,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,Scream 3,2000,222,0.0
2097,2249,2249,474,3281,2.0,1052088727,sexuality,1137374330,"Brandon Teena Story, The (1998)",Documentary,"Brandon Teena Story, The",1998,259,0.0
2098,2250,2250,474,3306,4.5,1100119916,big top,1137205399,"Circus, The (1928)",Comedy,"Circus, The",1928,189,0.2023
2099,2251,2251,474,3306,4.5,1100119916,circus,1137205399,"Circus, The (1928)",Comedy,"Circus, The",1928,189,0.0
2100,2252,2252,474,3307,4.5,1089386442,blind,1137205412,City Lights (1931),Comedy|Drama|Romance,City Lights,1931,213,-0.4019
2101,2253,2253,474,3310,4.0,1078495463,orphans,1138032366,"Kid, The (1921)",Comedy|Drama,"Kid, The",1921,205,0.0
2102,2254,2254,474,3317,4.0,1047054422,writing,1138032548,Wonder Boys (2000),Comedy|Drama,Wonder Boys,2000,205,0.0
2103,2255,2255,474,3330,4.0,1046809336,adolescence,1138032469,Splendor in the Grass (1961),Drama|Romance,Splendor in the Grass,1961,290,0.0
2104,2256,2256,474,3330,4.0,1046809336,sexuality,1138032498,Splendor in the Grass (1961),Drama|Romance,Splendor in the Grass,1961,290,0.0
2105,2257,2257,474,3341,4.0,1098104401,remade,1138032286,Born Yesterday (1950),Comedy,Born Yesterday,1950,189,0.0
2106,2259,2259,474,3384,4.0,1068472840,subway,1138032512,"Taking of Pelham One Two Three, The (1974)",Action|Crime,"Taking of Pelham One Two Three, The",1974,58,0.0
2107,2260,2260,474,3385,2.0,1089387345,Peace Corp,1137374553,Volunteers (1985),Comedy,Volunteers,1985,189,0.5423
2108,2261,2261,474,3386,4.0,1108389753,politics,1137191934,JFK (1991),Drama|Mystery|Thriller,JFK,1991,289,0.0
2109,2262,2262,474,3386,4.0,1108389753,president,1137191934,JFK (1991),Drama|Mystery|Thriller,JFK,1991,289,0.0
2110,2263,2263,474,3408,4.0,1130961874,scandal,1138032304,Erin Brockovich (2000),Drama,Erin Brockovich,2000,263,-0.4404
2111,2264,2264,474,3408,4.0,1130961874,true story,1138032304,Erin Brockovich (2000),Drama,Erin Brockovich,2000,263,0.4215
2112,2265,2265,474,3420,2.5,1109039902,lawyers,1137375055,...And Justice for All (1979),Drama|Thriller,...And Justice for All,1979,297,0.0
2113,2266,2266,474,3421,2.0,978575993,college,1137374581,Animal House (1978),Comedy,Animal House,1978,189,0.0
2114,2267,2267,474,3421,2.0,978575993,TOGA,1137374587,Animal House (1978),Comedy,Animal House,1978,189,0.0
2115,2268,2268,474,3424,4.0,1058208764,racism,1137191865,Do the Right Thing (1989),Drama,Do the Right Thing,1989,263,-0.6249
2116,2269,2269,567,3424,4.0,1525284084,great cinematography,1525284096,Do the Right Thing (1989),Drama,Do the Right Thing,1989,263,0.6249
2117,2270,2270,474,3429,3.5,1140626546,aardman,1140626569,Creature Comforts (1989),Animation|Comedy,Creature Comforts,1989,168,0.0
2118,2271,2271,474,3435,4.0,1137520870,Insurance,1137520877,Double Indemnity (1944),Crime|Drama|Film-Noir,Double Indemnity,1944,237,0.0
2119,2272,2272,474,3447,4.0,1074607306,Pearl S Buck,1137191895,"Good Earth, The (1937)",Drama,"Good Earth, The",1937,263,0.0
2120,2273,2273,474,3451,4.5,1100119928,Hepburn and Tracy,1137181361,Guess Who's Coming to Dinner (1967),Drama,Guess Who's Coming to Dinner,1967,263,0.0
2121,2274,2274,474,3451,4.5,1100119928,interracial marriage,1137205479,Guess Who's Coming to Dinner (1967),Drama,Guess Who's Coming to Dinner,1967,263,0.0
2122,2275,2275,474,3451,4.5,1100119928,prejudice,1137205481,Guess Who's Coming to Dinner (1967),Drama,Guess Who's Coming to Dinner,1967,263,-0.5106
2123,2276,2276,474,3451,4.5,1100119928,racism,1137205477,Guess Who's Coming to Dinner (1967),Drama,Guess Who's Coming to Dinner,1967,263,-0.6249
2124,2277,2277,474,3461,4.0,1094562821,island,1138032377,Lord of the Flies (1963),Adventure|Drama|Thriller,Lord of the Flies,1963,145,0.0
2125,2278,2278,474,3462,4.5,1089386468,factory,1137205526,Modern Times (1936),Comedy|Drama|Romance,Modern Times,1936,213,0.0
2126,2279,2279,474,3468,3.5,1137521002,pool,1137521005,"Hustler, The (1961)",Drama,"Hustler, The",1961,263,0.0
2127,2280,2280,474,3469,2.5,1124123495,court,1137375171,Inherit the Wind (1960),Drama,Inherit the Wind,1960,263,0.0
2128,2281,2281,474,3469,2.5,1124123495,evolution,1137375171,Inherit the Wind (1960),Drama,Inherit the Wind,1960,263,0.0
2129,2282,2282,474,3469,2.5,1124123495,religion,1137375171,Inherit the Wind (1960),Drama,Inherit the Wind,1960,263,0.0
2130,2283,2283,474,3475,4.0,1102081377,class,1138032413,"Place in the Sun, A (1951)",Drama|Romance,"Place in the Sun, A",1951,290,0.0
2131,2284,2284,474,3489,4.0,1046886494,Peter Pan,1137191920,Hook (1991),Adventure|Comedy|Fantasy,Hook,1991,130,0.0
2132,2285,2285,474,3498,4.0,1165539939,In Netflix queue,1137201900,Midnight Express (1978),Drama,Midnight Express,1978,263,0.0
2133,2286,2286,474,3502,2.5,1060106016,death,1137375216,My Life (1993),Drama,My Life,1993,263,-0.5994
2134,2287,2287,474,3504,4.0,978575646,journalism,1137191950,Network (1976),Comedy|Drama,Network,1976,205,0.0
2135,2288,2288,474,3512,4.5,1100291586,transplants,1137205572,Return to Me (2000),Drama|Romance,Return to Me,2000,290,0.0
2136,2289,2289,474,3515,4.0,1081177398,alternate endings,1138032711,Me Myself I (2000),Comedy|Romance,Me Myself I,2000,229,0.0
2137,2290,2290,474,3526,4.0,978575845,families,1138032724,Parenthood (1989),Comedy|Drama,Parenthood,1989,205,0.0
2138,2291,2291,474,3528,2.0,1007320758,psychiatrist,1137374751,"Prince of Tides, The (1991)",Drama|Romance,"Prince of Tides, The",1991,290,0.0
2139,2292,2292,474,3536,4.5,1100119934,priest,1137181376,Keeping the Faith (2000),Comedy|Drama|Romance,Keeping the Faith,2000,213,0.0
2140,2293,2293,474,3536,4.5,1100119934,rabbi,1137181376,Keeping the Faith (2000),Comedy|Drama|Romance,Keeping the Faith,2000,213,0.0
2141,2294,2294,474,3546,4.0,994819424,show business,1138032886,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,What Ever Happened to Baby Jane?,1962,283,0.0
2142,2295,2295,474,3548,4.5,1087831518,1920s,1137205331,Auntie Mame (1958),Comedy|Drama,Auntie Mame,1958,205,0.0
2143,2296,2296,474,3549,5.0,1004131501,Gambling,1137191235,Guys and Dolls (1955),Comedy|Musical|Romance,Guys and Dolls,1955,225,0.0
2144,2297,2297,474,3552,2.0,1014924296,golf,1137374630,Caddyshack (1980),Comedy,Caddyshack,1980,189,0.0
2145,2298,2298,474,3566,4.5,1081177351,business,1137205342,"Big Kahuna, The (2000)",Comedy|Drama,"Big Kahuna, The",2000,205,0.0
2146,2299,2299,474,3566,4.5,1081177351,religion,1137205342,"Big Kahuna, The (2000)",Comedy|Drama,"Big Kahuna, The",2000,205,0.0
2147,2300,2300,474,3608,4.0,1087832154,Pee Wee Herman,1138032732,Pee-wee's Big Adventure (1985),Adventure|Comedy,Pee-wee's Big Adventure,1985,126,0.0
2148,2301,2301,474,3629,4.0,1093465932,mining,1138032660,"Gold Rush, The (1925)",Adventure|Comedy|Romance,"Gold Rush, The",1925,134,0.0
2149,2302,2302,474,3675,4.5,1081177333,Christmas,1137205636,White Christmas (1954),Comedy|Musical|Romance,White Christmas,1954,225,0.0
2150,2303,2303,474,3683,3.5,1137521116,Coen Brothers,1137521124,Blood Simple (1984),Crime|Drama|Film-Noir,Blood Simple,1984,237,0.0
2151,2304,2304,474,3712,2.5,1087832841,television,1137375317,Soapdish (1991),Comedy,Soapdish,1991,189,0.0
2152,2305,2305,474,3723,4.0,979180620,Shakespeare,1137191908,Hamlet (1990),Drama,Hamlet,1990,263,0.0
2153,2306,2306,474,3724,3.5,1201833307,Vietnam,1137201954,Coming Home (1978),Drama|War,Coming Home,1978,300,0.0
2154,2307,2307,474,3730,4.0,983031364,spying,1138032598,"Conversation, The (1974)",Drama|Mystery,"Conversation, The",1974,286,0.0
2155,2308,2308,474,3735,4.0,1089063215,police,1138032794,Serpico (1973),Crime|Drama,Serpico,1973,235,0.0
2156,2309,2309,474,3801,4.0,1123505456,court,1137191841,Anatomy of a Murder (1959),Drama|Mystery,Anatomy of a Murder,1959,286,0.0
2157,2310,2310,474,3811,4.0,1107444826,court,1138032584,Breaker Morant (1980),Drama|War,Breaker Morant,1980,300,0.0
2158,2312,2312,474,3844,2.5,1060104337,diabetes,1137375348,Steel Magnolias (1989),Drama,Steel Magnolias,1989,263,0.0
2159,2313,2313,474,3849,4.0,1107444848,disability,1138032820,The Spiral Staircase (1945),Horror|Mystery|Thriller,The Spiral Staircase,1945,311,0.0
2160,2314,2314,474,3859,4.0,1165539925,In Netflix queue,1137201554,"Eyes of Tammy Faye, The (2000)",Documentary,"Eyes of Tammy Faye, The",2000,259,0.0
2161,2315,2315,474,3859,4.0,1165539925,televangelist,1137201554,"Eyes of Tammy Faye, The (2000)",Documentary,"Eyes of Tammy Faye, The",2000,259,0.0
2162,2316,2316,474,3877,2.0,1069686562,superhero,1137374791,Supergirl (1984),Action|Adventure|Fantasy,Supergirl,1984,26,0.0
